depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
205,230,94.83317912615514,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2560,1,1,1,0
74,119,45.33045318134778,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2560,1,1,1,1
134,157,51.12945829516518,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2560,1,1,1,2
106,264,146.09227418960094,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2560,1,1,1,3
106,264,77.59387856270335,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2560,1,1,1,4
327,645,205.5244596993363,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2560,1,1,1,5
128,179,78.95177890510655,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2560,1,1,1,6
475,659,221.6818607818854,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2560,1,1,1,7
87,256,81.51046221637444,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2560,1,1,1,8
91,191,316.7701316133667,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2560,1,1,1,9
