depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
219,233,28.61031323815605,0,0,0,0,sabre_v0_20_depth,fast_layout,0,760,1,1,1,0
79,121,13.67578812285367,0,0,0,0,sabre_v0_20_depth,fast_layout,0,760,1,1,1,1
143,159,15.42529556639593,0,0,0,0,sabre_v0_20_depth,fast_layout,0,760,1,1,1,2
113,268,44.074719046155884,0,0,0,0,sabre_v0_20_depth,fast_layout,0,760,1,1,1,3
113,268,23.409372030955236,0,0,0,0,sabre_v0_20_depth,fast_layout,0,760,1,1,1,4
348,653,62.0048723904801,0,0,0,0,sabre_v0_20_depth,fast_layout,0,760,1,1,1,5
136,181,23.819038294391092,0,0,0,0,sabre_v0_20_depth,fast_layout,0,760,1,1,1,6
506,667,66.87941430024043,0,0,0,0,sabre_v0_20_depth,fast_layout,0,760,1,1,1,7
92,259,24.590969929364896,0,0,0,0,sabre_v0_20_depth,fast_layout,0,760,1,1,1,8
97,193,95.56668640090733,0,0,0,0,sabre_v0_20_depth,fast_layout,0,760,1,1,1,9
