depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
205,230,79.4581601806432,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2080,1,1,1,0
74,119,37.98116274424545,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2080,1,1,1,1
134,157,42.83999254904516,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2080,1,1,1,2
106,264,122.40677187748302,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2080,1,1,1,3
106,264,65.01381572024314,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2080,1,1,1,4
327,645,172.20339537605997,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2080,1,1,1,5
128,179,66.15156375221085,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2080,1,1,1,6
475,659,185.74124547399055,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2080,1,1,1,7
87,256,68.29541541121519,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2080,1,1,1,8
91,191,265.41314010674563,0,0,0,0,sabre_v0_20_depth,fast_layout,0,2080,1,1,1,9
