depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
230,270,5.8937832561207015,0,0,0,0,sabre_v0_20_depth,fast_layout,0,160,1,1,1,0
83,140,2.8172404259186705,0,0,0,0,sabre_v0_20_depth,fast_layout,0,160,1,1,1,1
150,184,3.17764255054331,0,0,0,0,sabre_v0_20_depth,fast_layout,0,160,1,1,1,2
118,311,9.079482596716925,0,0,0,0,sabre_v0_20_depth,fast_layout,0,160,1,1,1,3
118,311,4.822378691343419,0,0,0,0,sabre_v0_20_depth,fast_layout,0,160,1,1,1,4
366,758,12.773130991293732,0,0,0,0,sabre_v0_20_depth,fast_layout,0,160,1,1,1,5
143,210,4.906770782542744,0,0,0,0,sabre_v0_20_depth,fast_layout,0,160,1,1,1,6
531,774,13.777296630790788,0,0,0,0,sabre_v0_20_depth,fast_layout,0,160,1,1,1,7
97,301,5.065790283909508,0,0,0,0,sabre_v0_20_depth,fast_layout,0,160,1,1,1,8
102,224,19.686933570563983,0,0,0,0,sabre_v0_20_depth,fast_layout,0,160,1,1,1,9
