depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
243,259,1.5678426321038124,0,0,0,0,sabre_v0_20_depth,fast_layout,0,42,1,1,1,0
88,134,0.749431978187278,0,0,0,0,sabre_v0_20_depth,fast_layout,0,42,1,1,1,1
158,176,0.8453048311803861,0,0,0,0,sabre_v0_20_depth,fast_layout,0,42,1,1,1,2
125,298,2.415290701061012,0,0,0,0,sabre_v0_20_depth,fast_layout,0,42,1,1,1,3
125,298,1.2828315144750826,0,0,0,0,sabre_v0_20_depth,fast_layout,0,42,1,1,1,4
387,726,3.397861516675125,0,0,0,0,sabre_v0_20_depth,fast_layout,0,42,1,1,1,5
151,201,1.305281189436796,0,0,0,0,sabre_v0_20_depth,fast_layout,0,42,1,1,1,6
562,741,3.6649859817056782,0,0,0,0,sabre_v0_20_depth,fast_layout,0,42,1,1,1,7
103,288,1.347582974681407,0,0,0,0,sabre_v0_20_depth,fast_layout,0,42,1,1,1,8
108,215,5.237045952660637,0,0,0,0,sabre_v0_20_depth,fast_layout,0,42,1,1,1,9
