depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
219,258,11.44386015571192,0,0,0,0,sabre_v0_20_depth,fast_layout,0,300,1,1,1,0
79,134,5.470188511895167,0,0,0,0,sabre_v0_20_depth,fast_layout,0,300,1,1,1,1
143,175,6.169975276150987,0,0,0,0,sabre_v0_20_depth,fast_layout,0,300,1,1,1,2
113,296,17.62947916605923,0,0,0,0,sabre_v0_20_depth,fast_layout,0,300,1,1,1,3
113,296,9.36353187136764,0,0,0,0,sabre_v0_20_depth,fast_layout,0,300,1,1,1,4
348,722,24.801374340183553,0,0,0,0,sabre_v0_20_depth,fast_layout,0,300,1,1,1,5
136,200,9.52739458025335,0,0,0,0,sabre_v0_20_depth,fast_layout,0,300,1,1,1,6
506,737,26.751145930382663,0,0,0,0,sabre_v0_20_depth,fast_layout,0,300,1,1,1,7
92,287,9.836160080542562,0,0,0,0,sabre_v0_20_depth,fast_layout,0,300,1,1,1,8
97,213,38.225788917900225,0,0,0,0,sabre_v0_20_depth,fast_layout,0,300,1,1,1,9
