depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
227,267,9.216357009759106,0,0,0,0,sabre_v0_20_depth,fast_layout,0,240,1,1,1,0
82,138,4.405437461689468,0,0,0,0,sabre_v0_20_depth,fast_layout,0,240,1,1,1,1
148,182,4.969013437132218,0,0,0,0,sabre_v0_20_depth,fast_layout,0,240,1,1,1,2
117,307,14.197969188693245,0,0,0,0,sabre_v0_20_depth,fast_layout,0,240,1,1,1,3
117,307,7.540956584977895,0,0,0,0,sabre_v0_20_depth,fast_layout,0,240,1,1,1,4
361,749,19.973882688327077,0,0,0,0,sabre_v0_20_depth,fast_layout,0,240,1,1,1,5
141,207,7.672924050948994,0,0,0,0,sabre_v0_20_depth,fast_layout,0,240,1,1,1,6
525,765,21.544138774844487,0,0,0,0,sabre_v0_20_depth,fast_layout,0,240,1,1,1,7
96,297,7.921589540062114,0,0,0,0,sabre_v0_20_depth,fast_layout,0,240,1,1,1,8
101,221,30.785286857181543,0,0,0,0,sabre_v0_20_depth,fast_layout,0,240,1,1,1,9
