depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
243,259,1.2395450653366122,0,0,0,0,sabre_v0_20_depth,fast_layout,0,33,1,1,1,0
88,134,0.5925050712015506,0,0,0,0,sabre_v0_20_depth,fast_layout,0,33,1,1,1,1
158,176,0.6683026795800685,0,0,0,0,sabre_v0_20_depth,fast_layout,0,33,1,1,1,2
125,298,1.9095422005691127,0,0,0,0,sabre_v0_20_depth,fast_layout,0,33,1,1,1,3
125,298,1.0142136977689948,0,0,0,0,sabre_v0_20_depth,fast_layout,0,33,1,1,1,4
387,726,2.6863681274186386,0,0,0,0,sabre_v0_20_depth,fast_layout,0,33,1,1,1,5
151,201,1.0319625350868462,0,0,0,0,sabre_v0_20_depth,fast_layout,0,33,1,1,1,6
562,741,2.89755820841229,0,0,0,0,sabre_v0_20_depth,fast_layout,0,33,1,1,1,7
103,288,1.0654065607060035,0,0,0,0,sabre_v0_20_depth,fast_layout,0,33,1,1,1,8
108,215,4.140437525194008,0,0,0,0,sabre_v0_20_depth,fast_layout,0,33,1,1,1,9
