depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
205,230,74.43796658669082,0,0,0,0,sabre_v0_20_depth,fast_layout,0,1920,1,1,1,0
74,119,35.581499959881434,0,0,0,0,sabre_v0_20_depth,fast_layout,0,1920,1,1,1,1
134,157,40.13334724451322,0,0,0,0,sabre_v0_20_depth,fast_layout,0,1920,1,1,1,2
106,264,114.67307038428598,0,0,0,0,sabre_v0_20_depth,fast_layout,0,1920,1,1,1,3
106,264,60.90622072364172,0,0,0,0,sabre_v0_20_depth,fast_layout,0,1920,1,1,1,4
327,645,161.3235262681122,0,0,0,0,sabre_v0_20_depth,fast_layout,0,1920,1,1,1,5
128,179,61.97208544785813,0,0,0,0,sabre_v0_20_depth,fast_layout,0,1920,1,1,1,6
475,659,174.00605039092568,0,0,0,0,sabre_v0_20_depth,fast_layout,0,1920,1,1,1,7
87,256,63.9804878296523,0,0,0,0,sabre_v0_20_depth,fast_layout,0,1920,1,1,1,8
91,191,248.64424761432593,0,0,0,0,sabre_v0_20_depth,fast_layout,0,1920,1,1,1,9
