depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
189,212,158.3928324295848,0,0,0,0,sabre_v0_20_depth,fast_layout,0,4160,1,1,1,0
69,110,75.71209718867367,0,0,0,0,sabre_v0_20_depth,fast_layout,0,4160,1,1,1,1
123,144,85.397745752973,0,0,0,0,sabre_v0_20_depth,fast_layout,0,4160,1,1,1,2
97,244,244.00710087117994,0,0,0,0,sabre_v0_20_depth,fast_layout,0,4160,1,1,1,3
97,244,129.59930604450372,0,0,0,0,sabre_v0_20_depth,fast_layout,0,4160,1,1,1,4
301,594,343.27227670003936,0,0,0,0,sabre_v0_20_depth,fast_layout,0,4160,1,1,1,5
118,164,131.86730637278782,0,0,0,0,sabre_v0_20_depth,fast_layout,0,4160,1,1,1,6
438,607,370.25878654551553,0,0,0,0,sabre_v0_20_depth,fast_layout,0,4160,1,1,1,7
80,236,136.14088552194718,0,0,0,0,sabre_v0_20_depth,fast_layout,0,4160,1,1,1,8
84,176,529.0776797494856,0,0,0,0,sabre_v0_20_depth,fast_layout,0,4160,1,1,1,9
