depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
243,259,2.296948275573944,0,0,0,0,sabre_v0_20_depth,fast_layout,0,60,1,1,1,0
88,134,1.0979459639054243,0,0,0,0,sabre_v0_20_depth,fast_layout,0,60,1,1,1,1
158,176,1.2384032903281519,0,0,0,0,sabre_v0_20_depth,fast_layout,0,60,1,1,1,2
125,298,3.5384914896513253,0,0,0,0,sabre_v0_20_depth,fast_layout,0,60,1,1,1,3
125,298,1.8793962957057464,0,0,0,0,sabre_v0_20_depth,fast_layout,0,60,1,1,1,4
387,726,4.977994596876874,0,0,0,0,sabre_v0_20_depth,fast_layout,0,60,1,1,1,5
151,201,1.9122859117517834,0,0,0,0,sabre_v0_20_depth,fast_layout,0,60,1,1,1,6
562,741,5.369341959649003,0,0,0,0,sabre_v0_20_depth,fast_layout,0,60,1,1,1,7
103,288,1.9742596141385642,0,0,0,0,sabre_v0_20_depth,fast_layout,0,60,1,1,1,8
108,215,7.672468794858522,0,0,0,0,sabre_v0_20_depth,fast_layout,0,60,1,1,1,9
