depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
219,233,26.439017652499235,0,0,0,0,sabre_v0_20_depth,fast_layout,0,720,1,1,1,0
79,121,12.637904401191774,0,0,0,0,sabre_v0_20_depth,fast_layout,0,720,1,1,1,1
143,159,14.254638122278909,0,0,0,0,sabre_v0_20_depth,fast_layout,0,720,1,1,1,2
113,268,40.72979785961139,0,0,0,0,sabre_v0_20_depth,fast_layout,0,720,1,1,1,3
113,268,21.63278658322852,0,0,0,0,sabre_v0_20_depth,fast_layout,0,720,1,1,1,4
348,653,57.299194945078575,0,0,0,0,sabre_v0_20_depth,fast_layout,0,720,1,1,1,5
136,181,22.011362430352378,0,0,0,0,sabre_v0_20_depth,fast_layout,0,720,1,1,1,6
506,667,61.803797831709076,0,0,0,0,sabre_v0_20_depth,fast_layout,0,720,1,1,1,7
92,259,22.724710583995677,0,0,0,0,sabre_v0_20_depth,fast_layout,0,720,1,1,1,8
97,193,88.31393378017044,0,0,0,0,sabre_v0_20_depth,fast_layout,0,720,1,1,1,9
