depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
283,321,1.355283840704382,0,0,0,0,sabre_v0_20_depth,fast_layout,35,100,1,1,1,0
92,151,0.64782844205571,0,0,0,0,sabre_v0_20_depth,fast_layout,35,100,1,1,1,1
166,199,0.7307034231049448,0,0,0,0,sabre_v0_20_depth,fast_layout,35,100,1,1,1,2
131,336,2.0878399341387492,0,0,0,0,sabre_v0_20_depth,fast_layout,35,100,1,1,1,3
131,336,1.1089128374966206,0,0,0,0,sabre_v0_20_depth,fast_layout,35,100,1,1,1,4
411,813,2.9371996348394753,0,0,0,0,sabre_v0_20_depth,fast_layout,35,100,1,1,1,5
168,246,1.1283189188734541,0,0,0,0,sabre_v0_20_depth,fast_layout,35,100,1,1,1,6
589,836,3.1681089515653005,0,0,0,0,sabre_v0_20_depth,fast_layout,35,100,1,1,1,7
108,325,1.1648856793384625,0,0,0,0,sabre_v0_20_depth,fast_layout,35,100,1,1,1,8
116,252,4.527038369369511,0,0,0,0,sabre_v0_20_depth,fast_layout,35,100,1,1,1,9
