depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
286,325,0.8451331845617921,0,0,0,0,sabre_v0_20_depth,fast_layout,22,100,1,1,1,0
93,153,0.4039753871777101,0,0,0,0,sabre_v0_20_depth,fast_layout,22,100,1,1,1,1
168,201,0.4556548911687235,0,0,0,0,sabre_v0_20_depth,fast_layout,22,100,1,1,1,2
132,339,1.3019433711220951,0,0,0,0,sabre_v0_20_depth,fast_layout,22,100,1,1,1,3
132,339,0.691500193249476,0,0,0,0,sabre_v0_20_depth,fast_layout,22,100,1,1,1,4
416,822,1.8315904067707909,0,0,0,0,sabre_v0_20_depth,fast_layout,22,100,1,1,1,5
170,249,0.7036015131806165,0,0,0,0,sabre_v0_20_depth,fast_layout,22,100,1,1,1,6
596,845,1.9755817393082316,0,0,0,0,sabre_v0_20_depth,fast_layout,22,100,1,1,1,7
109,329,0.7264039563240684,0,0,0,0,sabre_v0_20_depth,fast_layout,22,100,1,1,1,8
117,254,2.822988247059904,0,0,0,0,sabre_v0_20_depth,fast_layout,22,100,1,1,1,9
