depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
255,283,3.261784115213021,0,0,0,0,sabre_v0_20_depth,fast_layout,86,100,1,1,1,0
83,133,1.5591394645289098,0,0,0,0,sabre_v0_20_depth,fast_layout,86,100,1,1,1,1
150,175,1.7585960570272612,0,0,0,0,sabre_v0_20_depth,fast_layout,86,100,1,1,1,2
118,296,5.0248390246738035,0,0,0,0,sabre_v0_20_depth,fast_layout,86,100,1,1,1,3
118,296,2.668838932383635,0,0,0,0,sabre_v0_20_depth,fast_layout,86,100,1,1,1,4
371,717,7.0690071145167686,0,0,0,0,sabre_v0_20_depth,fast_layout,86,100,1,1,1,5
151,217,2.715543870546691,0,0,0,0,sabre_v0_20_depth,fast_layout,86,100,1,1,1,6
531,737,7.624740399848011,0,0,0,0,sabre_v0_20_depth,fast_layout,86,100,1,1,1,7
97,286,2.803549699914194,0,0,0,0,sabre_v0_20_depth,fast_layout,86,100,1,1,1,8
105,222,10.895298385978599,0,0,0,0,sabre_v0_20_depth,fast_layout,86,100,1,1,1,9
