depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
259,273,2.3619239184988805,0,0,0,0,sabre_v0_20_depth,fast_layout,62,100,1,1,1,0
84,129,1.1290044538419328,0,0,0,0,sabre_v0_20_depth,fast_layout,62,100,1,1,1,1
152,169,1.2734350108266563,0,0,0,0,sabre_v0_20_depth,fast_layout,62,100,1,1,1,2
120,285,3.6385876746501196,0,0,0,0,sabre_v0_20_depth,fast_layout,62,100,1,1,1,3
120,285,1.932560306372774,0,0,0,0,sabre_v0_20_depth,fast_layout,62,100,1,1,1,4
376,690,5.118811176356929,0,0,0,0,sabre_v0_20_depth,fast_layout,62,100,1,1,1,5
153,209,1.9663802977219345,0,0,0,0,sabre_v0_20_depth,fast_layout,62,100,1,1,1,6
539,710,5.521228900082983,0,0,0,0,sabre_v0_20_depth,fast_layout,62,100,1,1,1,7
98,276,2.0301071006028972,0,0,0,0,sabre_v0_20_depth,fast_layout,62,100,1,1,1,8
106,214,7.8895061561560365,0,0,0,0,sabre_v0_20_depth,fast_layout,62,100,1,1,1,9
