depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
256,270,2.47128827860473,0,0,0,0,sabre_v0_20_depth,fast_layout,64,100,1,1,1,0
84,127,1.1812808411904085,0,0,0,0,sabre_v0_20_depth,fast_layout,64,100,1,1,1,1
150,167,1.3323989782960044,0,0,0,0,sabre_v0_20_depth,fast_layout,64,100,1,1,1,2
119,282,3.807065503089253,0,0,0,0,sabre_v0_20_depth,fast_layout,64,100,1,1,1,3
119,282,2.022043807351395,0,0,0,0,sabre_v0_20_depth,fast_layout,64,100,1,1,1,4
372,684,5.355827916998066,0,0,0,0,sabre_v0_20_depth,fast_layout,64,100,1,1,1,5
152,207,2.0574297685794822,0,0,0,0,sabre_v0_20_depth,fast_layout,64,100,1,1,1,6
534,703,5.77687882213435,0,0,0,0,sabre_v0_20_depth,fast_layout,64,100,1,1,1,7
97,273,2.1241073189269843,0,0,0,0,sabre_v0_20_depth,fast_layout,64,100,1,1,1,8
105,212,8.254814617432611,0,0,0,0,sabre_v0_20_depth,fast_layout,64,100,1,1,1,9
