depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
286,304,0.548722368435784,0,0,0,0,sabre_v0_20_depth,fast_layout,14,100,1,1,1,0
93,143,0.26229041208085285,0,0,0,0,sabre_v0_20_depth,fast_layout,14,100,1,1,1,1
168,188,0.2958445315351009,0,0,0,0,sabre_v0_20_depth,fast_layout,14,100,1,1,1,2
132,318,0.8453170023631359,0,0,0,0,sabre_v0_20_depth,fast_layout,14,100,1,1,1,3
132,318,0.448972577038728,0,0,0,0,sabre_v0_20_depth,fast_layout,14,100,1,1,1,4
415,770,1.1892026539327611,0,0,0,0,sabre_v0_20_depth,fast_layout,14,100,1,1,1,5
169,233,0.45682964034556955,0,0,0,0,sabre_v0_20_depth,fast_layout,14,100,1,1,1,6
595,791,1.2826923742129286,0,0,0,0,sabre_v0_20_depth,fast_layout,14,100,1,1,1,7
109,308,0.47163465668661514,0,0,0,0,sabre_v0_20_depth,fast_layout,14,100,1,1,1,8
117,238,1.8328907505818504,0,0,0,0,sabre_v0_20_depth,fast_layout,14,100,1,1,1,9
