depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
255,283,3.3723208266383935,0,0,0,0,sabre_v0_20_depth,fast_layout,93,100,1,1,1,0
83,133,1.6119762382009424,0,0,0,0,sabre_v0_20_depth,fast_layout,93,100,1,1,1,1
150,175,1.8181920995620149,0,0,0,0,sabre_v0_20_depth,fast_layout,93,100,1,1,1,2
118,296,5.195122882099801,0,0,0,0,sabre_v0_20_depth,fast_layout,93,100,1,1,1,3
118,296,2.759281668165498,0,0,0,0,sabre_v0_20_depth,fast_layout,93,100,1,1,1,4
371,717,7.308564599586627,0,0,0,0,sabre_v0_20_depth,fast_layout,93,100,1,1,1,5
151,217,2.807569362908853,0,0,0,0,sabre_v0_20_depth,fast_layout,93,100,1,1,1,6
531,737,7.883130808134223,0,0,0,0,sabre_v0_20_depth,fast_layout,93,100,1,1,1,7
97,286,2.898557570821636,0,0,0,0,sabre_v0_20_depth,fast_layout,93,100,1,1,1,8
105,222,11.264522838316575,0,0,0,0,sabre_v0_20_depth,fast_layout,93,100,1,1,1,9
