depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
266,264,1.9385103324799073,0,0,0,0,sabre_v0_20_depth,fast_layout,53,100,1,1,1,0
87,124,0.9266118955175221,0,0,0,0,sabre_v0_20_depth,fast_layout,53,100,1,1,1,1
156,163,1.0451509072307597,0,0,0,0,sabre_v0_20_depth,fast_layout,53,100,1,1,1,2
123,276,2.986311179500695,0,0,0,0,sabre_v0_20_depth,fast_layout,53,100,1,1,1,3
123,276,1.5861171872229944,0,0,0,0,sabre_v0_20_depth,fast_layout,53,100,1,1,1,4
386,668,4.201180350334067,0,0,0,0,sabre_v0_20_depth,fast_layout,53,100,1,1,1,5
158,202,1.6138743906457007,0,0,0,0,sabre_v0_20_depth,fast_layout,53,100,1,1,1,6
554,688,4.531458099463168,0,0,0,0,sabre_v0_20_depth,fast_layout,53,100,1,1,1,7
101,267,1.6661771193124095,0,0,0,0,sabre_v0_20_depth,fast_layout,53,100,1,1,1,8
109,207,6.4751828295944165,0,0,0,0,sabre_v0_20_depth,fast_layout,53,100,1,1,1,9
