depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
255,283,3.5725656735959848,0,0,0,0,sabre_v0_20_depth,fast_layout,94,100,1,1,1,0
83,133,1.7076936837559629,0,0,0,0,sabre_v0_20_depth,fast_layout,94,100,1,1,1,1
150,175,1.9261544250443223,0,0,0,0,sabre_v0_20_depth,fast_layout,94,100,1,1,1,2
118,296,5.5036037888493965,0,0,0,0,sabre_v0_20_depth,fast_layout,94,100,1,1,1,3
118,296,2.923124897727219,0,0,0,0,sabre_v0_20_depth,fast_layout,94,100,1,1,1,4
371,717,7.742539442123405,0,0,0,0,sabre_v0_20_depth,fast_layout,94,100,1,1,1,5
151,217,2.9742798647560105,0,0,0,0,sabre_v0_20_depth,fast_layout,94,100,1,1,1,6
531,737,8.351222784956919,0,0,0,0,sabre_v0_20_depth,fast_layout,94,100,1,1,1,7
97,286,3.070670856302106,0,0,0,0,sabre_v0_20_depth,fast_layout,94,100,1,1,1,8
105,222,11.933398300577233,0,0,0,0,sabre_v0_20_depth,fast_layout,94,100,1,1,1,9
