depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
291,310,0.7241717117761552,0,0,0,0,sabre_v0_20_depth,fast_layout,19,100,1,1,1,0
95,146,0.34615555629803546,0,0,0,0,sabre_v0_20_depth,fast_layout,19,100,1,1,1,1
171,192,0.39043832208283874,0,0,0,0,sabre_v0_20_depth,fast_layout,19,100,1,1,1,2
135,324,1.1155999751565435,0,0,0,0,sabre_v0_20_depth,fast_layout,19,100,1,1,1,3
135,324,0.5925277669680732,0,0,0,0,sabre_v0_20_depth,fast_layout,19,100,1,1,1,4
423,784,1.5694401596971124,0,0,0,0,sabre_v0_20_depth,fast_layout,19,100,1,1,1,5
173,237,0.6028970599142837,0,0,0,0,sabre_v0_20_depth,fast_layout,19,100,1,1,1,6
606,806,1.6928224285150562,0,0,0,0,sabre_v0_20_depth,fast_layout,19,100,1,1,1,7
111,313,0.6224358552018383,0,0,0,0,sabre_v0_20_depth,fast_layout,19,100,1,1,1,8
119,243,2.4189420892960656,0,0,0,0,sabre_v0_20_depth,fast_layout,19,100,1,1,1,9
