depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
285,324,0.937441453035831,0,0,0,0,sabre_v0_20_depth,fast_layout,24,100,1,1,1,0
93,153,0.4480989279138832,0,0,0,0,sabre_v0_20_depth,fast_layout,24,100,1,1,1,1
167,200,0.5054230398982287,0,0,0,0,sabre_v0_20_depth,fast_layout,24,100,1,1,1,2
132,339,1.444145973546053,0,0,0,0,sabre_v0_20_depth,fast_layout,24,100,1,1,1,3
132,339,0.7670281534033769,0,0,0,0,sabre_v0_20_depth,fast_layout,24,100,1,1,1,4
415,820,2.031642827017828,0,0,0,0,sabre_v0_20_depth,fast_layout,24,100,1,1,1,5
169,248,0.7804512199059448,0,0,0,0,sabre_v0_20_depth,fast_layout,24,100,1,1,1,6
594,843,2.1913613737087307,0,0,0,0,sabre_v0_20_depth,fast_layout,24,100,1,1,1,7
108,328,0.8057442220311045,0,0,0,0,sabre_v0_20_depth,fast_layout,24,100,1,1,1,8
117,254,3.1313244498842883,0,0,0,0,sabre_v0_20_depth,fast_layout,24,100,1,1,1,9
