depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
310,330,0.23067461292538408,0,0,0,0,sabre_v0_20_depth,fast_layout,6,100,1,1,1,0
101,156,0.1102629357962302,0,0,0,0,sabre_v0_20_depth,fast_layout,6,100,1,1,1,1
182,204,0.1243685818613342,0,0,0,0,sabre_v0_20_depth,fast_layout,6,100,1,1,1,2
144,345,0.3553585265263012,0,0,0,0,sabre_v0_20_depth,fast_layout,6,100,1,1,1,3
144,345,0.18874130412753712,0,0,0,0,sabre_v0_20_depth,fast_layout,6,100,1,1,1,4
450,835,0.49992287113748723,0,0,0,0,sabre_v0_20_depth,fast_layout,6,100,1,1,1,5
184,253,0.19204429511404,0,0,0,0,sabre_v0_20_depth,fast_layout,6,100,1,1,1,6
646,859,0.5392245403943946,0,0,0,0,sabre_v0_20_depth,fast_layout,6,100,1,1,1,7
118,334,0.1982681008312373,0,0,0,0,sabre_v0_20_depth,fast_layout,6,100,1,1,1,8
127,259,0.7705196448073445,0,0,0,0,sabre_v0_20_depth,fast_layout,6,100,1,1,1,9
