depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
285,324,0.8082918854439022,0,0,0,0,sabre_v0_20_depth,fast_layout,21,100,1,1,1,0
93,153,0.38636517100450857,0,0,0,0,sabre_v0_20_depth,fast_layout,21,100,1,1,1,1
167,200,0.43579184656613745,0,0,0,0,sabre_v0_20_depth,fast_layout,21,100,1,1,1,2
132,338,1.245188665418599,0,0,0,0,sabre_v0_20_depth,fast_layout,21,100,1,1,1,3
132,338,0.6613561095417796,0,0,0,0,sabre_v0_20_depth,fast_layout,21,100,1,1,1,4
414,819,1.7517471687227095,0,0,0,0,sabre_v0_20_depth,fast_layout,21,100,1,1,1,5
169,248,0.6729299051069996,0,0,0,0,sabre_v0_20_depth,fast_layout,21,100,1,1,1,6
594,843,1.8894615879294472,0,0,0,0,sabre_v0_20_depth,fast_layout,21,100,1,1,1,7
108,328,0.6947383373136994,0,0,0,0,sabre_v0_20_depth,fast_layout,21,100,1,1,1,8
117,254,2.699927697177287,0,0,0,0,sabre_v0_20_depth,fast_layout,21,100,1,1,1,9
