depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
285,303,0.3487889314940262,0,0,0,0,sabre_v0_20_depth,fast_layout,9,100,1,1,1,0
93,143,0.16672182114900372,0,0,0,0,sabre_v0_20_depth,fast_layout,9,100,1,1,1,1
167,188,0.1880501032546378,0,0,0,0,sabre_v0_20_depth,fast_layout,9,100,1,1,1,2
132,317,0.5373158285280941,0,0,0,0,sabre_v0_20_depth,fast_layout,9,100,1,1,1,3
132,317,0.2853841476553248,0,0,0,0,sabre_v0_20_depth,fast_layout,9,100,1,1,1,4
414,768,0.7559027057297905,0,0,0,0,sabre_v0_20_depth,fast_layout,9,100,1,1,1,5
169,232,0.29037839770437285,0,0,0,0,sabre_v0_20_depth,fast_layout,9,100,1,1,1,6
594,790,0.8153283488562945,0,0,0,0,sabre_v0_20_depth,fast_layout,9,100,1,1,1,7
108,307,0.2997890325306241,0,0,0,0,sabre_v0_20_depth,fast_layout,9,100,1,1,1,8
117,238,1.1650554874646823,0,0,0,0,sabre_v0_20_depth,fast_layout,9,100,1,1,1,9
