depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
259,273,2.4441791267264694,0,0,0,0,sabre_v0_20_depth,fast_layout,67,100,1,1,1,0
85,129,1.1683226112615268,0,0,0,0,sabre_v0_20_depth,fast_layout,67,100,1,1,1,1
152,169,1.3177830362475687,0,0,0,0,sabre_v0_20_depth,fast_layout,67,100,1,1,1,2
120,285,3.7653033510055627,0,0,0,0,sabre_v0_20_depth,fast_layout,67,100,1,1,1,3
120,285,1.999862707253703,0,0,0,0,sabre_v0_20_depth,fast_layout,67,100,1,1,1,4
376,691,5.297076393069137,0,0,0,0,sabre_v0_20_depth,fast_layout,67,100,1,1,1,5
154,209,2.0348604970953943,0,0,0,0,sabre_v0_20_depth,fast_layout,67,100,1,1,1,6
539,711,5.713508519799584,0,0,0,0,sabre_v0_20_depth,fast_layout,67,100,1,1,1,7
98,276,2.100806618473281,0,0,0,0,sabre_v0_20_depth,fast_layout,67,100,1,1,1,8
106,214,8.164262242330015,0,0,0,0,sabre_v0_20_depth,fast_layout,67,100,1,1,1,9
