num_qubits,layout_trials,heuristic,avg_runtime,avg_swap_count,avg_depth,num_pass_trials
10,1,lookahead,0.041552495956420896,22.8,31.6,5
10,2,lookahead,0.04711723327636719,19.0,27.6,5
10,3,lookahead,0.06507287025451661,24.6,33.6,5
10,4,lookahead,0.05535092353820801,27.0,35.2,5
10,5,lookahead,0.056900310516357425,20.2,28.6,5
10,6,lookahead,0.05899624824523926,19.4,27.6,5
10,7,lookahead,0.06353960037231446,13.0,21.8,5
10,8,lookahead,0.0642317771911621,13.4,22.0,5
10,9,lookahead,0.06400799751281738,17.8,26.4,5
10,10,lookahead,0.07385425567626953,11.6,20.0,5
10,11,lookahead,0.060479354858398435,18.6,27.2,5
10,12,lookahead,0.06158900260925293,14.4,23.2,5
10,13,lookahead,0.06534276008605958,23.6,32.2,5
10,14,lookahead,0.07102451324462891,20.6,29.0,5
10,15,lookahead,0.06734447479248047,10.4,18.6,5
10,16,lookahead,0.08018131256103515,20.2,28.8,5
10,17,lookahead,0.06874556541442871,9.6,18.4,5
10,18,lookahead,0.07023735046386718,23.2,31.4,5
10,19,lookahead,0.07783536911010742,17.8,26.0,5
10,20,lookahead,0.0697443962097168,17.0,25.8,5
10,21,lookahead,0.08219499588012695,16.2,25.0,5
10,22,lookahead,0.09040307998657227,19.2,28.2,5
10,23,lookahead,0.07893519401550293,18.8,27.6,5
10,24,lookahead,0.08044381141662597,20.2,29.2,5
10,25,lookahead,0.09657797813415528,21.2,29.8,5
10,27,lookahead,0.11469955444335937,16.6,25.2,5
10,28,lookahead,0.09417920112609864,15.2,23.4,5
10,29,lookahead,0.08647961616516113,13.6,22.4,5
10,31,lookahead,0.10057482719421387,14.6,23.2,5
10,32,lookahead,0.10247330665588379,18.0,26.8,5
10,34,lookahead,0.09811620712280274,11.6,20.4,5
10,36,lookahead,0.10152153968811035,21.0,29.8,5
10,38,lookahead,0.11164236068725586,12.6,21.6,5
10,39,lookahead,0.13054747581481935,19.0,27.4,5
10,41,lookahead,0.10685939788818359,18.8,27.4,5
10,43,lookahead,0.10231904983520508,17.0,25.8,5
10,46,lookahead,0.12839679718017577,11.6,20.4,5
10,48,lookahead,0.12204203605651856,22.0,30.8,5
10,50,lookahead,0.11231193542480469,12.0,20.8,5
10,53,lookahead,0.1385866165161133,18.2,27.0,5
10,56,lookahead,0.12833991050720214,16.8,24.0,5
10,58,lookahead,0.13895559310913086,20.0,28.6,5
10,61,lookahead,0.1356557846069336,10.2,19.2,5
10,64,lookahead,0.14882092475891112,16.6,24.8,5
10,68,lookahead,0.16096119880676268,14.8,23.2,5
10,71,lookahead,0.12590856552124025,15.2,24.2,5
10,75,lookahead,0.15131182670593263,15.8,24.2,5
10,78,lookahead,0.1594639778137207,17.6,26.2,5
10,82,lookahead,0.16512985229492189,15.8,24.0,5
10,86,lookahead,0.13923277854919433,13.2,21.6,5
10,91,lookahead,0.14762182235717775,18.2,26.8,5
10,95,lookahead,0.17105379104614257,15.0,23.8,5
10,100,lookahead,0.15695433616638182,10.6,19.6,5
10,105,lookahead,0.17230472564697266,15.4,24.4,5
10,110,lookahead,0.17155876159667968,14.8,23.2,5
10,116,lookahead,0.1938443660736084,20.4,29.2,5
10,122,lookahead,0.19674835205078126,12.2,21.0,5
10,128,lookahead,0.17453393936157227,14.6,23.0,5
10,134,lookahead,0.20182347297668457,13.6,22.4,5
10,141,lookahead,0.2249302387237549,18.0,26.4,5
10,148,lookahead,0.22404217720031738,16.2,25.0,5
10,155,lookahead,0.200927209854126,13.2,22.0,5
10,163,lookahead,0.23797059059143066,23.2,31.6,5
10,171,lookahead,0.24333744049072265,18.0,26.8,5
10,180,lookahead,0.22044095993041993,13.2,21.8,5
10,189,lookahead,0.2682060718536377,14.0,22.8,5
10,199,lookahead,0.23999414443969727,12.2,21.2,5
10,209,lookahead,0.2379894256591797,22.0,30.8,5
10,219,lookahead,0.21574873924255372,10.6,19.6,5
10,230,lookahead,0.24424734115600585,13.8,22.4,5
10,242,lookahead,0.30193204879760743,23.2,32.2,5
10,254,lookahead,0.27671356201171876,18.8,27.0,5
10,266,lookahead,0.19335808753967285,13.6,21.8,5
10,280,lookahead,0.24073576927185059,18.2,25.6,5
10,294,lookahead,0.22503533363342285,12.8,21.4,5
10,309,lookahead,0.22696843147277831,16.6,25.4,5
10,324,lookahead,0.2470411777496338,18.2,25.8,5
10,340,lookahead,0.22971158027648925,14.6,23.4,5
10,357,lookahead,0.2610933303833008,13.2,22.0,5
10,375,lookahead,0.24781112670898436,10.6,19.4,5
10,394,lookahead,0.26771345138549807,12.6,21.4,5
10,414,lookahead,0.3475543975830078,21.8,29.6,5
10,435,lookahead,0.2917269229888916,10.4,19.4,5
10,457,lookahead,0.32034525871276853,18.4,26.8,5
10,480,lookahead,0.35520644187927247,17.4,26.4,5
10,504,lookahead,0.33737592697143554,14.0,23.0,5
10,529,lookahead,0.40128202438354493,18.6,27.2,5
10,555,lookahead,0.37092151641845705,14.6,23.2,5
10,583,lookahead,0.4490047931671143,22.0,30.6,5
10,613,lookahead,0.385355806350708,9.6,18.0,5
10,643,lookahead,0.45577259063720704,18.6,27.4,5
10,676,lookahead,0.5557186603546143,21.4,29.2,5
10,710,lookahead,0.4435239791870117,14.2,23.0,5
10,745,lookahead,0.5393603801727295,18.8,27.4,5
10,783,lookahead,0.5697539806365967,14.4,23.4,5
10,822,lookahead,0.5658031940460205,13.8,22.4,5
10,863,lookahead,0.6290953636169434,13.4,21.8,5
10,907,lookahead,0.48322391510009766,7.2,15.8,5
10,952,lookahead,0.6548867702484131,11.6,20.2,5
10,1000,lookahead,0.7678045272827149,16.0,25.0,5
29,1,lookahead,0.1578061580657959,69.4,90.4,5
29,2,lookahead,0.17443232536315917,54.2,78.4,5
29,3,lookahead,0.19342279434204102,51.4,77.6,5
29,4,lookahead,0.18223934173583983,59.4,86.6,5
29,5,lookahead,0.22281322479248047,57.4,84.8,5
29,6,lookahead,0.19318437576293945,54.6,79.4,5
29,7,lookahead,0.21463379859924317,56.4,80.8,5
29,8,lookahead,0.17303290367126464,53.8,79.2,5
29,9,lookahead,0.16146202087402345,58.0,84.2,5
29,10,lookahead,0.15388731956481932,58.0,85.2,5
29,11,lookahead,0.1568091869354248,54.0,79.8,5
29,12,lookahead,0.17898163795471192,54.4,81.6,5
29,13,lookahead,0.18040685653686522,55.6,83.2,5
29,14,lookahead,0.16994199752807618,52.6,79.4,5
29,15,lookahead,0.15669598579406738,56.2,82.0,5
29,16,lookahead,0.18372960090637208,70.8,97.8,5
29,17,lookahead,0.18949618339538574,51.4,78.8,5
29,18,lookahead,0.17412896156311036,56.0,81.6,5
29,19,lookahead,0.18389439582824707,59.2,84.8,5
29,20,lookahead,0.1773547649383545,54.8,81.6,5
29,21,lookahead,0.1494129180908203,53.4,80.8,5
29,22,lookahead,0.13011860847473145,52.2,79.2,5
29,23,lookahead,0.12903447151184083,52.2,79.4,5
29,24,lookahead,0.15909881591796876,48.2,74.0,5
29,25,lookahead,0.1322917938232422,59.0,86.4,5
29,27,lookahead,0.15511765480041503,55.8,82.6,5
29,28,lookahead,0.1379239082336426,60.4,87.8,5
29,29,lookahead,0.1544351577758789,56.6,83.4,5
29,31,lookahead,0.18715295791625977,53.2,79.8,5
29,32,lookahead,0.18810076713562013,70.2,96.2,5
29,34,lookahead,0.16909780502319335,51.0,77.8,5
29,36,lookahead,0.20173897743225097,59.4,80.4,5
29,38,lookahead,0.1754772663116455,52.0,77.4,5
29,39,lookahead,0.19895119667053224,61.8,86.2,5
29,41,lookahead,0.21283230781555176,64.6,86.2,5
29,43,lookahead,0.22510652542114257,58.8,86.2,5
29,46,lookahead,0.2046290874481201,57.4,84.0,5
29,48,lookahead,0.2318387508392334,69.0,95.2,5
29,50,lookahead,0.23509035110473633,69.2,95.4,5
29,53,lookahead,0.23456974029541017,56.2,83.6,5
29,56,lookahead,0.22654876708984376,61.8,89.2,5
29,58,lookahead,0.20342073440551758,57.0,83.0,5
29,61,lookahead,0.2846543312072754,67.8,95.2,5
29,64,lookahead,0.26238021850585935,59.4,86.6,5
29,68,lookahead,0.3182991981506348,60.8,85.4,5
29,71,lookahead,0.2891895294189453,67.6,93.0,5
29,75,lookahead,0.27346506118774416,53.6,80.0,5
