depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
286,303,2.7635371924925436,0,0,0,0,sabre_v0_20_depth,fast_layout,10,39,1,1,1,0
93,143,1.3209764185227675,0,0,0,0,sabre_v0_20_depth,fast_layout,10,39,1,1,1,1
168,187,1.4899654417650445,0,0,0,0,sabre_v0_20_depth,fast_layout,10,39,1,1,1,2
132,316,4.257280384133309,0,0,0,0,sabre_v0_20_depth,fast_layout,10,39,1,1,1,3
132,316,2.2611660949647465,0,0,0,0,sabre_v0_20_depth,fast_layout,10,39,1,1,1,4
416,766,5.989195907800188,0,0,0,0,sabre_v0_20_depth,fast_layout,10,39,1,1,1,5
170,232,2.300736719238953,0,0,0,0,sabre_v0_20_depth,fast_layout,10,39,1,1,1,6
596,788,6.460039332402084,0,0,0,0,sabre_v0_20_depth,fast_layout,10,39,1,1,1,7
109,306,2.3752994045739277,0,0,0,0,sabre_v0_20_depth,fast_layout,10,39,1,1,1,8
117,237,9.231010161746845,0,0,0,0,sabre_v0_20_depth,fast_layout,10,39,1,1,1,9
