depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
285,302,4.599811959006782,0,0,0,0,sabre_v0_20_depth,fast_layout,10,76,1,1,1,0
93,142,2.19871950484103,0,0,0,0,sabre_v0_20_depth,fast_layout,10,76,1,1,1,1
167,187,2.479995882145584,0,0,0,0,sabre_v0_20_depth,fast_layout,10,76,1,1,1,2
132,315,7.0860957750016675,0,0,0,0,sabre_v0_20_depth,fast_layout,10,76,1,1,1,3
132,315,3.763632663665543,0,0,0,0,sabre_v0_20_depth,fast_layout,10,76,1,1,1,4
414,764,9.968809190038836,0,0,0,0,sabre_v0_20_depth,fast_layout,10,76,1,1,1,5
169,231,3.8294965974878665,0,0,0,0,sabre_v0_20_depth,fast_layout,10,76,1,1,1,6
594,786,10.752511765559483,0,0,0,0,sabre_v0_20_depth,fast_layout,10,76,1,1,1,7
108,305,3.9536036052137637,0,0,0,0,sabre_v0_20_depth,fast_layout,10,76,1,1,1,8
117,237,15.364696755689073,0,0,0,0,sabre_v0_20_depth,fast_layout,10,76,1,1,1,9
