depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
259,284,34.80813254721382,0,0,0,0,sabre_v0_20_depth,fast_layout,10,600,1,1,1,0
84,134,16.638358402628363,0,0,0,0,sabre_v0_20_depth,fast_layout,10,600,1,1,1,1
152,176,18.766859635042028,0,0,0,0,sabre_v0_20_depth,fast_layout,10,600,1,1,1,2
120,297,53.62257483059564,0,0,0,0,sabre_v0_20_depth,fast_layout,10,600,1,1,1,3
120,297,28.4805174175383,0,0,0,0,sabre_v0_20_depth,fast_layout,10,600,1,1,1,4
376,719,75.43691670815178,0,0,0,0,sabre_v0_20_depth,fast_layout,10,600,1,1,1,5
153,218,28.97892921328123,0,0,0,0,sabre_v0_20_depth,fast_layout,10,600,1,1,1,6
539,740,81.36742503532388,0,0,0,0,sabre_v0_20_depth,fast_layout,10,600,1,1,1,7
98,288,29.918083512078674,0,0,0,0,sabre_v0_20_depth,fast_layout,10,600,1,1,1,8
106,223,116.2691879550772,0,0,0,0,sabre_v0_20_depth,fast_layout,10,600,1,1,1,9
