depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
266,330,15.201374117015426,0,0,0,0,sabre_v0_20_depth,fast_layout,10,240,1,1,1,0
87,156,7.266287854663609,0,0,0,0,sabre_v0_20_depth,fast_layout,10,240,1,1,1,1
156,204,8.195844862600204,0,0,0,0,sabre_v0_20_depth,fast_layout,10,240,1,1,1,2
123,345,23.4179992279645,0,0,0,0,sabre_v0_20_depth,fast_layout,10,240,1,1,1,3
123,345,12.437984132671554,0,0,0,0,sabre_v0_20_depth,fast_layout,10,240,1,1,1,4
386,837,32.944737600022066,0,0,0,0,sabre_v0_20_depth,fast_layout,10,240,1,1,1,5
158,253,12.655650052012238,0,0,0,0,sabre_v0_20_depth,fast_layout,10,240,1,1,1,6
554,860,35.534703484090564,0,0,0,0,sabre_v0_20_depth,fast_layout,10,240,1,1,1,7
101,334,13.065796612740787,0,0,0,0,sabre_v0_20_depth,fast_layout,10,240,1,1,1,8
109,259,50.7769677672118,0,0,0,0,sabre_v0_20_depth,fast_layout,10,240,1,1,1,9
