depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
277,293,3.5217814844520277,0,0,0,0,sabre_v0_20_depth,fast_layout,10,60,1,1,1,0
90,138,1.683418737692197,0,0,0,0,sabre_v0_20_depth,fast_layout,10,60,1,1,1,1
162,181,1.8987740492642846,0,0,0,0,sabre_v0_20_depth,fast_layout,10,60,1,1,1,2
128,306,5.425369802039296,0,0,0,0,sabre_v0_20_depth,fast_layout,10,60,1,1,1,3
128,306,2.881572539769257,0,0,0,0,sabre_v0_20_depth,fast_layout,10,60,1,1,1,4
402,742,7.632478879657224,0,0,0,0,sabre_v0_20_depth,fast_layout,10,60,1,1,1,5
164,225,2.932000336534827,0,0,0,0,sabre_v0_20_depth,fast_layout,10,60,1,1,1,6
577,763,8.232509760133029,0,0,0,0,sabre_v0_20_depth,fast_layout,10,60,1,1,1,7
105,297,3.027021125600775,0,0,0,0,sabre_v0_20_depth,fast_layout,10,60,1,1,1,8
114,230,11.763764482252855,0,0,0,0,sabre_v0_20_depth,fast_layout,10,60,1,1,1,9
