depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
262,326,18.376769171869302,0,0,0,0,sabre_v0_20_depth,fast_layout,10,280,1,1,1,0
86,154,8.784133172016649,0,0,0,0,sabre_v0_20_depth,fast_layout,10,280,1,1,1,1
154,201,9.907864121301262,0,0,0,0,sabre_v0_20_depth,fast_layout,10,280,1,1,1,2
121,340,28.309754300278325,0,0,0,0,sabre_v0_20_depth,fast_layout,10,280,1,1,1,3
121,340,15.036138286579751,0,0,0,0,sabre_v0_20_depth,fast_layout,10,280,1,1,1,4
381,824,39.826520526571585,0,0,0,0,sabre_v0_20_depth,fast_layout,10,280,1,1,1,5
155,249,15.29927215365754,0,0,0,0,sabre_v0_20_depth,fast_layout,10,280,1,1,1,6
546,848,42.957500979270804,0,0,0,0,sabre_v0_20_depth,fast_layout,10,280,1,1,1,7
100,330,15.795093690258499,0,0,0,0,sabre_v0_20_depth,fast_layout,10,280,1,1,1,8
107,255,61.3837018102876,0,0,0,0,sabre_v0_20_depth,fast_layout,10,280,1,1,1,9
