depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
270,336,5.784664192893853,0,0,0,0,sabre_v0_20_depth,fast_layout,10,100,1,1,1,0
92,162,2.7650812909790203,0,0,0,0,sabre_v0_20_depth,fast_layout,10,100,1,1,1,1
160,210,3.1188108352736714,0,0,0,0,sabre_v0_20_depth,fast_layout,10,100,1,1,1,2
125,351,8.911382652676851,0,0,0,0,sabre_v0_20_depth,fast_layout,10,100,1,1,1,3
125,351,4.733095895818484,0,0,0,0,sabre_v0_20_depth,fast_layout,10,100,1,1,1,4
392,850,12.536645863206212,0,0,0,0,sabre_v0_20_depth,fast_layout,10,100,1,1,1,5
160,257,4.815925529503638,0,0,0,0,sabre_v0_20_depth,fast_layout,10,100,1,1,1,6
632,874,13.522220114261435,0,0,0,0,sabre_v0_20_depth,fast_layout,10,100,1,1,1,7
105,341,4.972000901731293,0,0,0,0,sabre_v0_20_depth,fast_layout,10,100,1,1,1,8
114,269,19.322444471512338,0,0,0,0,sabre_v0_20_depth,fast_layout,10,100,1,1,1,9
