depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
262,325,19.817174150122575,0,0,0,0,sabre_v0_20_depth,fast_layout,10,300,1,1,1,0
85,153,9.472649691557036,0,0,0,0,sabre_v0_20_depth,fast_layout,10,300,1,1,1,1
153,201,10.684460740146841,0,0,0,0,sabre_v0_20_depth,fast_layout,10,300,1,1,1,2
121,340,30.528724928133258,0,0,0,0,sabre_v0_20_depth,fast_layout,10,300,1,1,1,3
121,340,16.21469846977277,0,0,0,0,sabre_v0_20_depth,fast_layout,10,300,1,1,1,4
380,823,42.94819648040545,0,0,0,0,sabre_v0_20_depth,fast_layout,10,300,1,1,1,5
155,249,16.49845725347987,0,0,0,0,sabre_v0_20_depth,fast_layout,10,300,1,1,1,6
545,847,46.32458894153243,0,0,0,0,sabre_v0_20_depth,fast_layout,10,300,1,1,1,7
99,329,17.03314219435858,0,0,0,0,sabre_v0_20_depth,fast_layout,10,300,1,1,1,8
107,255,66.19506929519348,0,0,0,0,sabre_v0_20_depth,fast_layout,10,300,1,1,1,9
