depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
285,365,1.037125115666215,0,0,0,0,sabre_v0_20_depth,fast_layout,10,18,1,1,1,0
93,172,0.49574792211032065,0,0,0,0,sabre_v0_20_depth,fast_layout,10,18,1,1,1,1
167,226,0.5591676440350294,0,0,0,0,sabre_v0_20_depth,fast_layout,10,18,1,1,1,2
132,381,1.5977105076828737,0,0,0,0,sabre_v0_20_depth,fast_layout,10,18,1,1,1,3
132,381,0.848590767713058,0,0,0,0,sabre_v0_20_depth,fast_layout,10,18,1,1,1,4
415,924,2.2476793565504556,0,0,0,0,sabre_v0_20_depth,fast_layout,10,18,1,1,1,5
169,279,0.8634411878155482,0,0,0,0,sabre_v0_20_depth,fast_layout,10,18,1,1,1,6
594,950,2.4243817155878156,0,0,0,0,sabre_v0_20_depth,fast_layout,10,18,1,1,1,7
108,369,0.891423743600394,0,0,0,0,sabre_v0_20_depth,fast_layout,10,18,1,1,1,8
117,286,3.464296593411428,0,0,0,0,sabre_v0_20_depth,fast_layout,10,18,1,1,1,9
