depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
261,324,22.350860306041046,0,0,0,0,sabre_v0_20_depth,fast_layout,10,360,1,1,1,0
85,153,10.68375684546046,0,0,0,0,sabre_v0_20_depth,fast_layout,10,360,1,1,1,1
153,201,12.05050163254103,0,0,0,0,sabre_v0_20_depth,fast_layout,10,360,1,1,1,2
121,339,34.4319155204093,0,0,0,0,sabre_v0_20_depth,fast_layout,10,360,1,1,1,3
121,339,18.287797122690527,0,0,0,0,sabre_v0_20_depth,fast_layout,10,360,1,1,1,4
379,821,48.439254389052664,0,0,0,0,sabre_v0_20_depth,fast_layout,10,360,1,1,1,5
155,248,18.60783533233659,0,0,0,0,sabre_v0_20_depth,fast_layout,10,360,1,1,1,6
544,845,52.24732892406666,0,0,0,0,sabre_v0_20_depth,fast_layout,10,360,1,1,1,7
99,328,19.210881373653734,0,0,0,0,sabre_v0_20_depth,fast_layout,10,360,1,1,1,8
107,254,74.65831079434831,0,0,0,0,sabre_v0_20_depth,fast_layout,10,360,1,1,1,9
