depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
256,270,2.7348336798283226,0,0,0,0,sabre_v0_20_depth,fast_layout,76,100,1,1,1,0
84,127,1.3072560808840306,0,0,0,0,sabre_v0_20_depth,fast_layout,76,100,1,1,1,1
150,167,1.4744898975808967,0,0,0,0,sabre_v0_20_depth,fast_layout,76,100,1,1,1,2
119,282,4.213062089639905,0,0,0,0,sabre_v0_20_depth,fast_layout,76,100,1,1,1,3
119,282,2.2376804658156093,0,0,0,0,sabre_v0_20_depth,fast_layout,76,100,1,1,1,4
372,683,5.926989051653995,0,0,0,0,sabre_v0_20_depth,fast_layout,76,100,1,1,1,5
152,207,2.276840089319473,0,0,0,0,sabre_v0_20_depth,fast_layout,76,100,1,1,1,6
533,703,6.392942055299138,0,0,0,0,sabre_v0_20_depth,fast_layout,76,100,1,1,1,7
97,273,2.35062832841627,0,0,0,0,sabre_v0_20_depth,fast_layout,76,100,1,1,1,8
105,212,9.135132162420094,0,0,0,0,sabre_v0_20_depth,fast_layout,76,100,1,1,1,9
