depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
257,271,2.236621666341675,0,0,0,0,sabre_v0_20_depth,fast_layout,61,100,1,1,1,0
84,128,1.0691097215629106,0,0,0,0,sabre_v0_20_depth,fast_layout,61,100,1,1,1,1
151,168,1.2058781036872317,0,0,0,0,sabre_v0_20_depth,fast_layout,61,100,1,1,1,2
119,284,3.4455572274226447,0,0,0,0,sabre_v0_20_depth,fast_layout,61,100,1,1,1,3
119,284,1.8300361916366705,0,0,0,0,sabre_v0_20_depth,fast_layout,61,100,1,1,1,4
374,687,4.84725350096295,0,0,0,0,sabre_v0_20_depth,fast_layout,61,100,1,1,1,5
153,208,1.8620620011111324,0,0,0,0,sabre_v0_20_depth,fast_layout,61,100,1,1,1,6
536,707,5.2283225916124145,0,0,0,0,sabre_v0_20_depth,fast_layout,61,100,1,1,1,7
98,275,1.9224080380575017,0,0,0,0,sabre_v0_20_depth,fast_layout,61,100,1,1,1,8
106,213,7.470960545083698,0,0,0,0,sabre_v0_20_depth,fast_layout,61,100,1,1,1,9
