depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
312,332,0.11178188482909925,0,0,0,0,sabre_v0_20_depth,fast_layout,3,100,1,1,1,0
102,157,0.05343196910047247,0,0,0,0,sabre_v0_20_depth,fast_layout,3,100,1,1,1,1
183,205,0.060267379741865953,0,0,0,0,sabre_v0_20_depth,fast_layout,3,100,1,1,1,2
145,347,0.17220207018641634,0,0,0,0,sabre_v0_20_depth,fast_layout,3,100,1,1,1,3
145,347,0.09146155466749537,0,0,0,0,sabre_v0_20_depth,fast_layout,3,100,1,1,1,4
453,841,0.24225605105057393,0,0,0,0,sabre_v0_20_depth,fast_layout,3,100,1,1,1,5
185,254,0.09306214067634345,0,0,0,0,sabre_v0_20_depth,fast_layout,3,100,1,1,1,6
650,865,0.2613011232878384,0,0,0,0,sabre_v0_20_depth,fast_layout,3,100,1,1,1,7
119,336,0.09607811510480592,0,0,0,0,sabre_v0_20_depth,fast_layout,3,100,1,1,1,8
128,260,0.373383690134438,0,0,0,0,sabre_v0_20_depth,fast_layout,3,100,1,1,1,9
