depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
255,283,3.1821552249619245,0,0,0,0,sabre_v0_20_depth,fast_layout,82,100,1,1,1,0
83,134,1.5210766924625194,0,0,0,0,sabre_v0_20_depth,fast_layout,82,100,1,1,1,1
150,175,1.7156640150910984,0,0,0,0,sabre_v0_20_depth,fast_layout,82,100,1,1,1,2
118,296,4.902169239951081,0,0,0,0,sabre_v0_20_depth,fast_layout,82,100,1,1,1,3
118,296,2.6036854228507855,0,0,0,0,sabre_v0_20_depth,fast_layout,82,100,1,1,1,4
371,717,6.896433709342369,0,0,0,0,sabre_v0_20_depth,fast_layout,82,100,1,1,1,5
151,217,2.649250168326709,0,0,0,0,sabre_v0_20_depth,fast_layout,82,100,1,1,1,6
532,738,7.438600056083124,0,0,0,0,sabre_v0_20_depth,fast_layout,82,100,1,1,1,7
97,287,2.7351075395864304,0,0,0,0,sabre_v0_20_depth,fast_layout,82,100,1,1,1,8
105,222,10.6293149582638,0,0,0,0,sabre_v0_20_depth,fast_layout,82,100,1,1,1,9
