depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
285,283,1.6188163051670184,0,0,0,0,sabre_v0_20_depth,fast_layout,42,100,1,1,1,0
93,133,0.7737974979511905,0,0,0,0,sabre_v0_20_depth,fast_layout,42,100,1,1,1,1
167,175,0.8727873675147371,0,0,0,0,sabre_v0_20_depth,fast_layout,42,100,1,1,1,2
132,296,2.4938165913688177,0,0,0,0,sabre_v0_20_depth,fast_layout,42,100,1,1,1,3
132,296,1.3245389109159396,0,0,0,0,sabre_v0_20_depth,fast_layout,42,100,1,1,1,4
414,717,3.5083327326750604,0,0,0,0,sabre_v0_20_depth,fast_layout,42,100,1,1,1,5
169,217,1.347718469329245,0,0,0,0,sabre_v0_20_depth,fast_layout,42,100,1,1,1,6
594,737,3.784141943782061,0,0,0,0,sabre_v0_20_depth,fast_layout,42,100,1,1,1,7
108,287,1.3913955694982598,0,0,0,0,sabre_v0_20_depth,fast_layout,42,100,1,1,1,8
117,222,5.407312701849424,0,0,0,0,sabre_v0_20_depth,fast_layout,42,100,1,1,1,9
