depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
277,314,1.0600016430303718,0,0,0,0,sabre_v0_20_depth,fast_layout,28,100,1,1,1,0
90,148,0.506682948882472,0,0,0,0,sabre_v0_20_depth,fast_layout,28,100,1,1,1,1
162,195,0.5715015598921354,0,0,0,0,sabre_v0_20_depth,fast_layout,28,100,1,1,1,2
128,329,1.6329522230717926,0,0,0,0,sabre_v0_20_depth,fast_layout,28,100,1,1,1,3
128,329,0.867308673224476,0,0,0,0,sabre_v0_20_depth,fast_layout,28,100,1,1,1,4
402,796,2.29725784764017,0,0,0,0,sabre_v0_20_depth,fast_layout,28,100,1,1,1,5
164,241,0.8824866584748082,0,0,0,0,sabre_v0_20_depth,fast_layout,28,100,1,1,1,6
577,819,2.4778578428361464,0,0,0,0,sabre_v0_20_depth,fast_layout,28,100,1,1,1,7
105,318,0.9110864432645845,0,0,0,0,sabre_v0_20_depth,fast_layout,28,100,1,1,1,8
114,246,3.540710783579626,0,0,0,0,sabre_v0_20_depth,fast_layout,28,100,1,1,1,9
