depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
276,274,1.7144523084619945,0,0,0,0,sabre_v0_20_depth,fast_layout,44,100,1,1,1,0
90,129,0.8195117027238371,0,0,0,0,sabre_v0_20_depth,fast_layout,44,100,1,1,1,1
162,170,0.9243496697284159,0,0,0,0,sabre_v0_20_depth,fast_layout,44,100,1,1,1,2
128,287,2.6411456311048043,0,0,0,0,sabre_v0_20_depth,fast_layout,44,100,1,1,1,3
128,287,1.402789671823374,0,0,0,0,sabre_v0_20_depth,fast_layout,44,100,1,1,1,4
401,694,3.7155970897926935,0,0,0,0,sabre_v0_20_depth,fast_layout,44,100,1,1,1,5
164,210,1.4273386260833332,0,0,0,0,sabre_v0_20_depth,fast_layout,44,100,1,1,1,6
575,714,4.0077004848278035,0,0,0,0,sabre_v0_20_depth,fast_layout,44,100,1,1,1,7
105,277,1.473596070471977,0,0,0,0,sabre_v0_20_depth,fast_layout,44,100,1,1,1,8
113,215,5.726764497411666,0,0,0,0,sabre_v0_20_depth,fast_layout,44,100,1,1,1,9
