depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
255,283,3.0510380482255326,0,0,0,0,sabre_v0_20_depth,fast_layout,83,100,1,1,1,0
83,133,1.4584024143661072,0,0,0,0,sabre_v0_20_depth,fast_layout,83,100,1,1,1,1
150,175,1.6449719821813402,0,0,0,0,sabre_v0_20_depth,fast_layout,83,100,1,1,1,2
118,296,4.700180793383688,0,0,0,0,sabre_v0_20_depth,fast_layout,83,100,1,1,1,3
118,296,2.4964034527331966,0,0,0,0,sabre_v0_20_depth,fast_layout,83,100,1,1,1,4
371,717,6.612273807139775,0,0,0,0,sabre_v0_20_depth,fast_layout,83,100,1,1,1,5
151,217,2.5400907534073545,0,0,0,0,sabre_v0_20_depth,fast_layout,83,100,1,1,1,6
531,737,7.13210079087633,0,0,0,0,sabre_v0_20_depth,fast_layout,83,100,1,1,1,7
97,286,2.622410466908185,0,0,0,0,sabre_v0_20_depth,fast_layout,83,100,1,1,1,8
105,222,10.1913458243143,0,0,0,0,sabre_v0_20_depth,fast_layout,83,100,1,1,1,9
