depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
255,283,3.1691167563292653,0,0,0,0,sabre_v0_20_depth,fast_layout,84,100,1,1,1,0
83,133,1.5148442778439715,0,0,0,0,sabre_v0_20_depth,fast_layout,84,100,1,1,1,1
150,175,1.7086343041362488,0,0,0,0,sabre_v0_20_depth,fast_layout,84,100,1,1,1,2
118,296,4.8820832368027425,0,0,0,0,sabre_v0_20_depth,fast_layout,84,100,1,1,1,3
118,296,2.593017159263625,0,0,0,0,sabre_v0_20_depth,fast_layout,84,100,1,1,1,4
371,717,6.868176465983806,0,0,0,0,sabre_v0_20_depth,fast_layout,84,100,1,1,1,5
151,217,2.638395209100071,0,0,0,0,sabre_v0_20_depth,fast_layout,84,100,1,1,1,6
531,737,7.408121356382578,0,0,0,0,sabre_v0_20_depth,fast_layout,84,100,1,1,1,7
97,286,2.7239007909080173,0,0,0,0,sabre_v0_20_depth,fast_layout,84,100,1,1,1,8
105,222,10.585762717762512,0,0,0,0,sabre_v0_20_depth,fast_layout,84,100,1,1,1,9
