depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
261,259,2.3074011035486186,0,0,0,0,sabre_v0_20_depth,fast_layout,59,100,1,1,1,0
85,122,1.1029424370120395,0,0,0,0,sabre_v0_20_depth,fast_layout,59,100,1,1,1,1
153,160,1.2440389490387673,0,0,0,0,sabre_v0_20_depth,fast_layout,59,100,1,1,1,2
121,271,3.5545942653317804,0,0,0,0,sabre_v0_20_depth,fast_layout,59,100,1,1,1,3
121,271,1.8879489507150733,0,0,0,0,sabre_v0_20_depth,fast_layout,59,100,1,1,1,4
379,656,5.000648185437552,0,0,0,0,sabre_v0_20_depth,fast_layout,59,100,1,1,1,5
155,199,1.9209882390468724,0,0,0,0,sabre_v0_20_depth,fast_layout,59,100,1,1,1,6
544,675,5.393776470620909,0,0,0,0,sabre_v0_20_depth,fast_layout,59,100,1,1,1,7
99,262,1.9832439680064287,0,0,0,0,sabre_v0_20_depth,fast_layout,59,100,1,1,1,8
107,203,7.707384250860105,0,0,0,0,sabre_v0_20_depth,fast_layout,59,100,1,1,1,9
