depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
261,259,2.1290374951579274,0,0,0,0,sabre_v0_20_depth,fast_layout,57,100,1,1,1,0
85,122,1.01768426815265,0,0,0,0,sabre_v0_20_depth,fast_layout,57,100,1,1,1,1
153,160,1.1478739278866734,0,0,0,0,sabre_v0_20_depth,fast_layout,57,100,1,1,1,2
121,271,3.2798218130891374,0,0,0,0,sabre_v0_20_depth,fast_layout,57,100,1,1,1,3
121,271,1.7420092669777831,0,0,0,0,sabre_v0_20_depth,fast_layout,57,100,1,1,1,4
379,656,4.614094823182818,0,0,0,0,sabre_v0_20_depth,fast_layout,57,100,1,1,1,5
155,199,1.772494596799093,0,0,0,0,sabre_v0_20_depth,fast_layout,57,100,1,1,1,6
544,675,4.976834035830017,0,0,0,0,sabre_v0_20_depth,fast_layout,57,100,1,1,1,7
99,262,1.8299379173554713,0,0,0,0,sabre_v0_20_depth,fast_layout,57,100,1,1,1,8
107,203,7.1115984275271895,0,0,0,0,sabre_v0_20_depth,fast_layout,57,100,1,1,1,9
