depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
280,318,1.140941021495063,0,0,0,0,sabre_v0_20_depth,fast_layout,29,100,1,1,1,0
91,150,0.5453721369897297,0,0,0,0,sabre_v0_20_depth,fast_layout,29,100,1,1,1,1
164,197,0.6151401536183017,0,0,0,0,sabre_v0_20_depth,fast_layout,29,100,1,1,1,2
130,332,1.7576408392329093,0,0,0,0,sabre_v0_20_depth,fast_layout,29,100,1,1,1,3
130,332,0.933534443164923,0,0,0,0,sabre_v0_20_depth,fast_layout,29,100,1,1,1,4
407,805,2.472671370424495,0,0,0,0,sabre_v0_20_depth,fast_layout,29,100,1,1,1,5
166,243,0.9498713857627137,0,0,0,0,sabre_v0_20_depth,fast_layout,29,100,1,1,1,6
583,828,2.667061581379099,0,0,0,0,sabre_v0_20_depth,fast_layout,29,100,1,1,1,7
106,322,0.9806549867949731,0,0,0,0,sabre_v0_20_depth,fast_layout,29,100,1,1,1,8
115,249,3.811071619367457,0,0,0,0,sabre_v0_20_depth,fast_layout,29,100,1,1,1,9
