depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
306,326,0.07418171116418082,0,0,0,0,sabre_v0_20_depth,fast_layout,2,100,1,1,1,0
100,154,0.0354590093448921,0,0,0,0,sabre_v0_20_depth,fast_layout,2,100,1,1,1,1
180,201,0.039995186728764766,0,0,0,0,sabre_v0_20_depth,fast_layout,2,100,1,1,1,2
142,340,0.11427830414537182,0,0,0,0,sabre_v0_20_depth,fast_layout,2,100,1,1,1,3
142,340,0.0606965488311828,0,0,0,0,sabre_v0_20_depth,fast_layout,2,100,1,1,1,4
445,825,0.16076816412859843,0,0,0,0,sabre_v0_20_depth,fast_layout,2,100,1,1,1,5
182,249,0.061758744277102574,0,0,0,0,sabre_v0_20_depth,fast_layout,2,100,1,1,1,6
638,848,0.17340702819826145,0,0,0,0,sabre_v0_20_depth,fast_layout,2,100,1,1,1,7
116,330,0.06376023266024099,0,0,0,0,sabre_v0_20_depth,fast_layout,2,100,1,1,1,8
125,255,0.2477882806978615,0,0,0,0,sabre_v0_20_depth,fast_layout,2,100,1,1,1,9
