depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
292,311,0.6603252758640415,0,0,0,0,sabre_v0_20_depth,fast_layout,18,100,1,1,1,0
95,146,0.31563682961842165,0,0,0,0,sabre_v0_20_depth,fast_layout,18,100,1,1,1,1
171,192,0.3560154153286455,0,0,0,0,sabre_v0_20_depth,fast_layout,18,100,1,1,1,2
135,325,1.0172433545386363,0,0,0,0,sabre_v0_20_depth,fast_layout,18,100,1,1,1,3
135,325,0.5402876898086266,0,0,0,0,sabre_v0_20_depth,fast_layout,18,100,1,1,1,4
424,787,1.431070821397176,0,0,0,0,sabre_v0_20_depth,fast_layout,18,100,1,1,1,5
173,238,0.5497427763770149,0,0,0,0,sabre_v0_20_depth,fast_layout,18,100,1,1,1,6
608,809,1.5435751202658998,0,0,0,0,sabre_v0_20_depth,fast_layout,18,100,1,1,1,7
111,314,0.5675589381774548,0,0,0,0,sabre_v0_20_depth,fast_layout,18,100,1,1,1,8
120,244,2.2056766046493883,0,0,0,0,sabre_v0_20_depth,fast_layout,18,100,1,1,1,9
