depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
312,332,0.1443458883131525,0,0,0,0,sabre_v0_20_depth,fast_layout,4,100,1,1,1,0
102,157,0.06899762923053553,0,0,0,0,sabre_v0_20_depth,fast_layout,4,100,1,1,1,1
183,205,0.07782431364836946,0,0,0,0,sabre_v0_20_depth,fast_layout,4,100,1,1,1,2
145,347,0.22236752250532255,0,0,0,0,sabre_v0_20_depth,fast_layout,4,100,1,1,1,3
145,347,0.1181058932327538,0,0,0,0,sabre_v0_20_depth,fast_layout,4,100,1,1,1,4
453,841,0.31282944406953145,0,0,0,0,sabre_v0_20_depth,fast_layout,4,100,1,1,1,5
185,254,0.12017275773071794,0,0,0,0,sabre_v0_20_depth,fast_layout,4,100,1,1,1,6
650,865,0.3374226764548961,0,0,0,0,sabre_v0_20_depth,fast_layout,4,100,1,1,1,7
119,336,0.12406733786480456,0,0,0,0,sabre_v0_20_depth,fast_layout,4,100,1,1,1,8
128,260,0.48215684067681713,0,0,0,0,sabre_v0_20_depth,fast_layout,4,100,1,1,1,9
