depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
274,311,1.5095855077489804,0,0,0,0,sabre_v0_20_depth,fast_layout,40,100,1,1,1,0
90,147,0.7215849538400965,0,0,0,0,sabre_v0_20_depth,fast_layout,40,100,1,1,1,1
161,193,0.8138954105794571,0,0,0,0,sabre_v0_20_depth,fast_layout,40,100,1,1,1,2
127,325,2.3255445187314936,0,0,0,0,sabre_v0_20_depth,fast_layout,40,100,1,1,1,3
127,325,1.2351646928599629,0,0,0,0,sabre_v0_20_depth,fast_layout,40,100,1,1,1,4
399,788,3.2716054518991458,0,0,0,0,sabre_v0_20_depth,fast_layout,40,100,1,1,1,5
163,239,1.2567801938560048,0,0,0,0,sabre_v0_20_depth,fast_layout,40,100,1,1,1,6
571,811,3.52880423761798,0,0,0,0,sabre_v0_20_depth,fast_layout,40,100,1,1,1,7
104,315,1.2975101501982982,0,0,0,0,sabre_v0_20_depth,fast_layout,40,100,1,1,1,8
112,244,5.042450378418132,0,0,0,0,sabre_v0_20_depth,fast_layout,40,100,1,1,1,9
