depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
256,254,2.150702216616936,0,0,0,0,sabre_v0_20_depth,fast_layout,58,100,1,1,1,0
84,120,1.028040049228787,0,0,0,0,sabre_v0_20_depth,fast_layout,58,100,1,1,1,1
150,157,1.1595544966762232,0,0,0,0,sabre_v0_20_depth,fast_layout,58,100,1,1,1,2
119,266,3.3131967189690763,0,0,0,0,sabre_v0_20_depth,fast_layout,58,100,1,1,1,3
119,266,1.75973565537344,0,0,0,0,sabre_v0_20_depth,fast_layout,58,100,1,1,1,4
372,644,4.661047063036299,0,0,0,0,sabre_v0_20_depth,fast_layout,58,100,1,1,1,5
152,195,1.7905311986976433,0,0,0,0,sabre_v0_20_depth,fast_layout,58,100,1,1,1,6
533,662,5.02747744787851,0,0,0,0,sabre_v0_20_depth,fast_layout,58,100,1,1,1,7
97,257,1.8485590526604858,0,0,0,0,sabre_v0_20_depth,fast_layout,58,100,1,1,1,8
105,199,7.1839648369545035,0,0,0,0,sabre_v0_20_depth,fast_layout,58,100,1,1,1,9
