depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
256,270,2.8015451237018594,0,0,0,0,sabre_v0_20_depth,fast_layout,77,100,1,1,1,0
83,127,1.3391442872168224,0,0,0,0,sabre_v0_20_depth,fast_layout,77,100,1,1,1,1
150,167,1.510457477902176,0,0,0,0,sabre_v0_20_depth,fast_layout,77,100,1,1,1,2
118,282,4.315832308246537,0,0,0,0,sabre_v0_20_depth,fast_layout,77,100,1,1,1,3
118,282,2.292264733920549,0,0,0,0,sabre_v0_20_depth,fast_layout,77,100,1,1,1,4
371,682,6.0715674954456125,0,0,0,0,sabre_v0_20_depth,fast_layout,77,100,1,1,1,5
152,206,2.3323795873693833,0,0,0,0,sabre_v0_20_depth,fast_layout,77,100,1,1,1,6
532,702,6.548886600758895,0,0,0,0,sabre_v0_20_depth,fast_layout,77,100,1,1,1,7
97,273,2.4079677604100027,0,0,0,0,sabre_v0_20_depth,fast_layout,77,100,1,1,1,8
105,211,9.3579675988218,0,0,0,0,sabre_v0_20_depth,fast_layout,77,100,1,1,1,9
