depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
318,338,0.19464850667436895,0,0,0,0,sabre_v0_20_depth,fast_layout,5,100,1,1,1,0
104,160,0.09304238347724235,0,0,0,0,sabre_v0_20_depth,fast_layout,5,100,1,1,1,1
187,209,0.10494504978035134,0,0,0,0,sabre_v0_20_depth,fast_layout,5,100,1,1,1,2
147,354,0.2998596405783195,0,0,0,0,sabre_v0_20_depth,fast_layout,5,100,1,1,1,3
147,354,0.1592642230121858,0,0,0,0,sabre_v0_20_depth,fast_layout,5,100,1,1,1,4
462,857,0.42184633621018064,0,0,0,0,sabre_v0_20_depth,fast_layout,5,100,1,1,1,5
189,259,0.16205136224232575,0,0,0,0,sabre_v0_20_depth,fast_layout,5,100,1,1,1,6
662,881,0.45500998232472517,0,0,0,0,sabre_v0_20_depth,fast_layout,5,100,1,1,1,7
121,343,0.16730315164957935,0,0,0,0,sabre_v0_20_depth,fast_layout,5,100,1,1,1,8
130,265,0.6501820738874663,0,0,0,0,sabre_v0_20_depth,fast_layout,5,100,1,1,1,9
