depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
262,260,2.3333763851450433,0,0,0,0,sabre_v0_20_depth,fast_layout,60,100,1,1,1,0
85,123,1.1153586746319204,0,0,0,0,sabre_v0_20_depth,fast_layout,60,100,1,1,1,1
153,161,1.2580435631340388,0,0,0,0,sabre_v0_20_depth,fast_layout,60,100,1,1,1,2
121,272,3.594609669182039,0,0,0,0,sabre_v0_20_depth,fast_layout,60,100,1,1,1,3
121,272,1.9092023017510413,0,0,0,0,sabre_v0_20_depth,fast_layout,60,100,1,1,1,4
380,658,5.056942361851712,0,0,0,0,sabre_v0_20_depth,fast_layout,60,100,1,1,1,5
155,199,1.9426135257713708,0,0,0,0,sabre_v0_20_depth,fast_layout,60,100,1,1,1,6
545,677,5.454496239921998,0,0,0,0,sabre_v0_20_depth,fast_layout,60,100,1,1,1,7
99,263,2.005570090874339,0,0,0,0,sabre_v0_20_depth,fast_layout,60,100,1,1,1,8
107,204,7.794149172650273,0,0,0,0,sabre_v0_20_depth,fast_layout,60,100,1,1,1,9
