depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
255,269,2.783586353786109,0,0,0,0,sabre_v0_20_depth,fast_layout,71,100,1,1,1,0
83,127,1.3305599585423873,0,0,0,0,sabre_v0_20_depth,fast_layout,71,100,1,1,1,1
150,166,1.5007749787399542,0,0,0,0,sabre_v0_20_depth,fast_layout,71,100,1,1,1,2
118,281,4.288166489565614,0,0,0,0,sabre_v0_20_depth,fast_layout,71,100,1,1,1,3
118,281,2.2775706086700973,0,0,0,0,sabre_v0_20_depth,fast_layout,71,100,1,1,1,4
371,681,6.032646871695467,0,0,0,0,sabre_v0_20_depth,fast_layout,71,100,1,1,1,5
151,206,2.317428313512901,0,0,0,0,sabre_v0_20_depth,fast_layout,71,100,1,1,1,6
531,700,6.506906214052874,0,0,0,0,sabre_v0_20_depth,fast_layout,71,100,1,1,1,7
97,272,2.3925319430077097,0,0,0,0,sabre_v0_20_depth,fast_layout,71,100,1,1,1,8
105,211,9.297980134916802,0,0,0,0,sabre_v0_20_depth,fast_layout,71,100,1,1,1,9
