depth,cx gates,time,seed,depth_std,cx_std,time_std,rp,lp,look,beam,num_iter,crit,max_iter,qc_label
265,263,1.8904701395246064,0,0,0,0,sabre_v0_20_depth,fast_layout,49,100,1,1,1,0
86,124,0.9036485852325613,0,0,0,0,sabre_v0_20_depth,fast_layout,49,100,1,1,1,1
155,163,1.0192499613294081,0,0,0,0,sabre_v0_20_depth,fast_layout,49,100,1,1,1,2
123,275,2.912304369795299,0,0,0,0,sabre_v0_20_depth,fast_layout,49,100,1,1,1,3
123,275,1.5468100066280719,0,0,0,0,sabre_v0_20_depth,fast_layout,49,100,1,1,1,4
385,665,4.097066634101316,0,0,0,0,sabre_v0_20_depth,fast_layout,49,100,1,1,1,5
157,201,1.5738793306074839,0,0,0,0,sabre_v0_20_depth,fast_layout,49,100,1,1,1,6
551,684,4.419159434957945,0,0,0,0,sabre_v0_20_depth,fast_layout,49,100,1,1,1,7
101,266,1.6248858922457596,0,0,0,0,sabre_v0_20_depth,fast_layout,49,100,1,1,1,8
108,206,6.31471474885088,0,0,0,0,sabre_v0_20_depth,fast_layout,49,100,1,1,1,9
